userId,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film-noir,horror,imax,musical,mystery,romance,sci-fi,thriller,war,western
79234,813.5,542,84.5,167.5,1401,572.5,85.5,1398.5,232.5,20.5,135.5,38,60.5,170,435.5,395,713.5,225,58
79239,461.5,419.5,104.5,134,699,287,7,836,233,7.5,167,62.5,36.5,217.5,307,305,556,83.5,33
79255,244.5,256,91.5,151,1190,245,36,990,171,9.5,57,47,107.5,91.5,749.5,97,258.5,36,0
79283,1e3,689,17,54.5,343.5,223,0,650,182,32.5,123.5,12.5,22.5,116,155,674,608,281,27.5
79296,1209,702,91,128,1156.5,657,37.5,1357,235,64,353,28,58,298.5,520.5,578,1159.5,139.5,104.5
79299,485,462.5,175,422,1507,268.5,33,920.5,309,3.5,73.5,21,184,107.5,640.5,174,350.5,62,38.5
79311,469,524.5,196,184,690,154.5,11,661,252,3.5,76.5,130,60,71,268,161.5,299,203,24
79314,894.5,485,110,89.5,1028,977.5,98,2874,206,136,421,89,22,473.5,761,476,1495,251,116
79333,849,494.5,164,68.5,388.5,301,8,636,256.5,18.5,236.5,81,32.5,172.5,131,593,612,119.5,51
79349,578.5,338.5,28,23.5,302.5,383.5,7.5,1000.5,126,30,187.5,25.5,17.5,197,173,291.5,541.5,225,92
79371,539,560.5,103,170,1554,572,105,2227.5,264.5,100,145.5,9,171.5,326,857.5,329,713.5,272.5,136.5
79379,1150,865,410,291.5,686,473,107.5,1189.5,421,45.5,234.5,182.5,126,243.5,344,699.5,790,191,88.5
79380,583.5,368,48.5,39.5,607.5,342.5,13.5,702,245.5,21.5,601,36,34,242,197.5,454,758,42,13.5
79383,693.5,562.5,174.5,272,1747,455,47,1135.5,336.5,14,246,70.5,150,226.5,528.5,386,713,114,54
79407,799,717,143,285,1781,664,143,2261,343,160,382,13,233,300,775,496,924,264,145
79419,790,556,150,227,1327,379.5,29,1243.5,392.5,7.5,307.5,27,144.5,247.5,584,394.5,759.5,84.5,31.5
79424,948,747,270,319.5,1268.5,635.5,33.5,1981.5,442,22.5,303.5,111,146,333,859.5,569.5,1093.5,114.5,38.5
79448,989.5,740,254,252,1063.5,896,122.5,2818.5,406,192.5,612.5,191,226,632.5,732,662,1467.5,281,125.5
79521,910,633,209.5,346.5,1154,450.5,49.5,1142.5,360.5,4.5,233.5,134,147,209.5,501,400.5,813,125.5,22.5
79524,851.5,723.5,385.5,436,843,300,20,903,449.5,7.5,673,93.5,144.5,303.5,426,522.5,940.5,91,28
79550,92,115,39,53,1504,143,82,627,114,4,42,0,107,37,468,66,85,57,37
79554,347.5,353.5,76,121.5,716.5,339,115.5,1172.5,199.5,94.5,248.5,10.5,104,229,409,282.5,496.5,51.5,31.5
79621,290.5,396.5,243,257.5,544,90.5,6.5,539.5,288.5,3.5,44,146.5,80.5,65.5,302,236.5,166.5,27,5
79622,628.5,407,33.5,49.5,286,332,28,820,120,11,58,69,18.5,133.5,201.5,228,509,184.5,105.5
79623,1001.5,916,112.5,171.5,980,456,37,1753.5,339,38.5,143.5,74,176,306,624.5,511.5,857,364.5,203.5
79654,691.5,604,99.5,128,812.5,321.5,71,1243,322.5,15.5,81,214.5,40,144.5,545,378,472,236.5,48.5
79668,372.5,254.5,79.5,89,619,391,112.5,1086,139,53,207.5,29.5,57.5,186,282.5,159,506.5,155,49
79690,908.5,683.5,129,175.5,865,466.5,53.5,1354.5,257.5,17.5,227.5,101.5,93.5,199.5,459,457,787,323.5,53.5
79725,623.5,342.5,70,122.5,1480.5,349.5,22.5,795,143.5,6,26.5,7,53,108,556,195.5,443,38,64
79743,434,368.5,115.5,102.5,483.5,273.5,19,581,177,15,148.5,18.5,38,139.5,192,292,411.5,38.5,31
79770,883.5,527,67,56,859.5,775,391,2171,195,32,280,154,35.5,455.5,375,553,1351.5,308,58.5
79785,1078,735,178,134.5,623.5,508.5,0,1014,328,30.5,425.5,252.5,33,295.5,283.5,768.5,1082,138.5,46
79800,660,442,31,74,603.5,295.5,8,644.5,147.5,10,115,31,35,105,229.5,317.5,470.5,163.5,45.5
79823,59,113,32,123.5,1754,104,32,833.5,144.5,0,8,3,170,61,896,64.5,75,19,20
79843,510,195.5,18,3,459,505.5,63,1028,55.5,19.5,675.5,19.5,9,258,153,260,1048,104,25.5
79848,1463,858.5,238,257.5,892.5,282,23.5,736,791.5,9.5,1191.5,310,60,285,228,1595,1323,58,35
79859,1744,1023.5,305,372,1266.5,707,14.5,1146,538.5,14,175.5,95,136.5,155,504.5,655,1031.5,157,52.5
79878,543,678,301,596,929,194,4,786,367,5,165,15,263,109,387,300,432,116,77
79888,700,488.5,106.5,63,714.5,410.5,95,1374.5,196.5,36,185.5,64,57.5,222.5,357,625,753.5,130.5,13
79903,1320.5,906,266.5,316,1048,539.5,12,1083,420.5,12,137.5,156,143.5,197,417.5,674.5,923,154.5,49
79915,372,331,61,125,664,232,9,648,151,4,74,14,55,90,326,163,305,70,51
79922,796.5,439,26,74,1103.5,432.5,8.5,896.5,181,0,180,10,15.5,170.5,322.5,340.5,765,83,46.5
79979,658,613,184.5,359,1295.5,395.5,15.5,1034.5,329.5,31.5,192,24,139.5,257.5,547,406,643,75.5,42.5
80015,1512.5,1467,641.5,1119,1622.5,399,4,1403.5,894.5,1.5,271,305.5,350.5,143,728.5,770,813,198,58.5
80034,2206,1365,260.5,393,1741,939.5,8,2049.5,546,33,420.5,81,203,359.5,693.5,929,1747.5,434.5,439.5
80049,1110,671,83,215.5,1142,509,25.5,1121,268,8,265.5,35,54,189.5,464,538,857,208.5,81
80067,670.5,551.5,120,160.5,980.5,356.5,6,982,217,31,73,30.5,84,167.5,509.5,322,580.5,136.5,51
80074,262,278,146,245,1095,250,26,1407,181,10,249,13,192,140,687,144,464,45,22
80082,674.5,483,18,30.5,888.5,467.5,3.5,1262,214,48,82,132.5,41,229.5,349,605.5,579.5,108.5,62.5
80088,429,527,218,273,743,307,12,732,265,41,220,17,135,171,295,351,435,104,69
80173,618.5,642,181,182.5,1163.5,293,45,1002,447,17,206,48,169,167.5,448,516.5,430,118.5,77.5
80229,560,507,154,172.5,1042,279,24.5,687,263.5,7,105,32,71.5,123,374.5,312.5,415.5,56.5,24.5
80236,272,230,103,177,837,293.5,45.5,606.5,175.5,8,298.5,12.5,91.5,69.5,191,129,346,24.5,13.5
80246,567,446,152,227,630,219,3,656,242,7,133,17,89,85,322,427,441,61,36
80258,1552,1022,351.5,334.5,1233,571.5,7.5,999.5,510,8,316.5,431.5,28,227.5,370.5,859.5,1135.5,97,34
80281,1098,993,211,331,1171,596.5,35,1575.5,406,97,246.5,100.5,80.5,358,562,635.5,1081,213,117.5
80303,949.5,743.5,248,277.5,669.5,545,24,1529,315,22.5,106,205,91,313,523.5,616.5,977.5,165,15.5
80319,1121.5,698,201.5,182,1186,871.5,81.5,2011.5,326.5,54,271.5,193.5,72,410,576.5,607.5,1323.5,192.5,73.5
80325,430.5,197.5,2,13,1257.5,964,28.5,3626.5,139.5,46.5,97.5,12,58,455.5,1339,205,1115.5,245.5,79.5
80342,708,664,369.5,404.5,998.5,290.5,9,973.5,379,9,199,237.5,151.5,185.5,514.5,445,599.5,94,18.5
80372,1489,1208,509.5,683.5,3008,906,126,1964.5,675.5,24.5,736.5,202.5,286,455,749.5,1227.5,1534,147.5,86
80523,653,517,28.5,59,589,458.5,143,1554,160,72,197.5,77.5,101,190,401.5,506.5,679.5,246,98
80560,814,445.5,110.5,102.5,940.5,626,22,2137.5,176.5,33.5,122,150,55.5,302.5,699,288.5,840.5,208.5,72
80566,529,302,30,55,518,323,9,639,114,6,113,7,1,149,221,333,587,64,16
80585,1037,678,256,206.5,651,476,35,1131.5,331,10,278,122,118,230.5,324,557,859,188.5,35
80623,431.5,338,83,95.5,801.5,491,59,1225.5,167,111,166.5,31.5,47.5,262,387,273,624,174.5,54.5
80662,999.5,704,208,152,545,304,18.5,586,340.5,21.5,181,194,29.5,205,189,672.5,589,53,25
80670,637,342,16,33,873,505,69,1548,108,69,157,6,75,252,476,269,730,188,101
80698,435,362.5,70.5,129.5,1242,371.5,148.5,1350.5,190.5,34,91.5,7,188,154.5,619.5,218.5,423,165.5,44
80715,377,440,199,242,1135.5,355,73.5,1417.5,321.5,58.5,60.5,52,205.5,190,781.5,251.5,402,79,56.5
80813,1574.5,1314.5,605.5,652,2007,910,192,2926.5,773,72,325,384,292.5,406.5,992,935.5,1302,263,117
80847,784,595.5,119,164,1233.5,397.5,9.5,806.5,282,31,151.5,82,64.5,176.5,488,616,603,43.5,48.5
80973,663.5,433,91.5,138,571.5,370.5,18,659.5,174,11.5,170.5,31,47.5,170.5,202,346.5,611.5,77,23
80989,247.5,426.5,340.5,331.5,785,211,16,1385,343.5,20,36.5,110,181.5,141.5,728.5,183.5,284.5,67.5,9
81016,1681,1265,492,480,1599,679.5,67.5,1644.5,627,26.5,676,246,208.5,322,517,1063,1307,208,111
81063,964,613,55.5,66,660,558,86.5,1334.5,196.5,26,210.5,143,17.5,268,311.5,578.5,1006.5,131.5,40.5
81070,901.5,708.5,110.5,188.5,447.5,468.5,21.5,1114,287,12,112.5,149.5,54.5,197.5,302.5,382.5,773,163,34
81075,524.5,450.5,243.5,160,745,295,27,1103.5,327.5,10,163.5,101.5,47,230.5,412.5,492,513.5,74,13.5
81087,678,677.5,407,354.5,1019.5,217,67,889.5,439,6,214,218,159,195,425.5,539.5,545,27,6.5
81095,1264.5,915.5,256,323.5,1644,588,125,1533.5,437,11.5,285,196,161,256,953,574,1043.5,156.5,72
81105,315,417,147,267,781,136,11,891,242,29,153,10,187,133,481,246,274,107,57
81140,794,595,97.5,203.5,1750,542.5,97,2177.5,222.5,21,96,21,168.5,188,823.5,380,725.5,216,84
81230,1009,801,166,239.5,1562,532,52,1802,318.5,25,347,33,125.5,310.5,686,755,1074.5,137,42.5
81323,326.5,314,52.5,68.5,436.5,276,25.5,1134.5,119,18.5,60.5,44.5,72.5,157.5,384,166,411,108.5,27
81332,459,525,151,205,692,173,4,509,218,69,174,10,173,150,354,352,369,103,38
81352,711,505,92.5,143,960.5,677,18.5,1218,212.5,202,148,37,130.5,314,435.5,391,873.5,185,117
81386,554,479,119,199,1231,308,22,1209,297,18,185,5,221,200,753,254,544,85,66
81420,1454,1781.5,1623.5,1892,2903.5,354,14,1838.5,1317,9,250.5,425.5,607.5,237.5,1601.5,785,677,97.5,54.5
81423,458,390.5,104.5,145,1954.5,745.5,148,2754,248.5,129,180,9,174.5,398.5,1137.5,211,829.5,199,78.5
81464,981.5,431.5,42,45,793,906.5,66,1960,198,28,233,42.5,26,361,464,330,1240.5,124.5,55
81465,880,418,15,26,442,408,0,951,123,41,509,4,36,307,385,626,1239,318,224
81501,822,639,98,195,1023,488,94,1849,350,94,458,15,260,411,887,590,1139,314,131
81526,1290,1109.5,615,804.5,1917,411.5,0,720,868.5,0,552.5,325.5,266,213,566.5,703,819.5,43.5,24.5
81561,549.5,652.5,276,460.5,1463,359.5,26.5,1023.5,461,57.5,275,48.5,325.5,197.5,693.5,357,476.5,119,51.5
81577,727,620,162,306,941,379,32,876,332,16,261,13,130,180,437,406,592,117,41
81592,411,456,297,352.5,913.5,305,10.5,790,279,21,109.5,134,104.5,155,333.5,227.5,319,74,40
81594,549,397,78,158.5,1247,353,65.5,1025,158,19.5,43.5,40,122,147,590.5,223,476,140,39
81613,395,388,151,251,1015,220,0,1057,287,4,436,9,132,179,713,260,483,107,58
81667,397.5,547,331,460,687,135,22.5,430.5,367.5,6,49.5,105.5,158.5,77.5,192.5,320.5,227.5,44,13
81717,497.5,476.5,244,170,516,251.5,8,595,300,5,89,114,70,153,234.5,339.5,403.5,50.5,22
81726,928.5,670,227.5,201.5,776.5,573.5,0,1407,430,14.5,93,198.5,51,308,382,447,849,106,34
81735,538.5,406,137.5,163,645,511,21.5,1028,216,55.5,105.5,33.5,70,259,328.5,235,585,150,34.5
81736,511.5,452.5,92,152,845,345.5,4,1159.5,201.5,23,63,17,125.5,160.5,495,240.5,432,214,185
81755,222.5,156,7.5,16,412.5,230.5,51.5,787.5,88,48,57,9.5,49,178,290.5,140,336,54.5,12
81771,466,280,32.5,86.5,699,431,18,954,202.5,64.5,401,39,60,238,304,289,650.5,67.5,43
81776,460.5,509.5,213,368,715.5,264,13,890.5,425,8.5,387,76.5,130,313.5,392.5,272.5,646,58.5,21
81814,1080,721,163.5,203.5,920,773,24.5,2472.5,369,99,682.5,115,100.5,483.5,605.5,366,1178,274,99
81854,1073.5,631,94,71.5,792,482,29,621,251.5,14.5,159,35.5,44,123,254,406,697.5,137.5,66.5
81875,639,497,105.5,171,1040.5,488,52.5,1257.5,196.5,46,94.5,81,78.5,245.5,519.5,295.5,756,104,32
81944,1240,815,399,213.5,703,454,10,896,483.5,15,314,287.5,26.5,256,160,911,908,150.5,54.5
82003,755.5,630,194.5,154,531.5,341.5,59,795.5,239.5,14,91.5,172.5,49,176,246.5,431.5,596,77.5,59
82079,999,572,76,84,818,720,34.5,1748,276,50.5,582.5,92,53,405,380.5,616,1319.5,213.5,80
82091,883.5,695.5,177,180,1004.5,716,31.5,2091.5,362,68.5,411.5,75.5,120,443.5,685.5,559,1221,246,74
82125,344.5,366.5,91,180.5,713,272,6.5,954,210,20,95,5,135,158.5,519.5,141.5,431,82,28
82186,643,431,37,88,671,561.5,13.5,1410,195,20.5,108.5,69.5,36.5,300,464.5,305,794,167,44.5
82193,1767,1475.5,468.5,633.5,2681.5,844.5,85.5,2315.5,858,36.5,1231.5,218.5,296.5,590.5,867,1412,1937,231.5,125.5
82211,494,310,55,62,518.5,337.5,15,908.5,133,9.5,94,24,45,162.5,356,260.5,582.5,111,15
82229,1692.5,1500.5,586,749,2302,711.5,27,2037,867,14,264,396.5,162.5,285.5,871,808.5,1016.5,186.5,73
82305,618,518.5,120,175,1191,385,46.5,1424.5,196,13,94,34.5,96.5,110.5,725,258,595,150,82
82355,342,260,30.5,62,507,395.5,30.5,1436.5,123.5,28.5,75,15,58.5,196.5,381.5,123,493.5,219,29.5
82397,1316,784,145.5,204,1225,676,4.5,1177.5,361,26,511.5,50.5,76,357,385.5,611.5,1185,250,89
82399,752,630.5,246.5,355.5,1220,380,19.5,1139,345.5,8.5,222,133,155,193,683,342.5,738,103,14
82451,474,505,135,258,1209,368,14,1532,221,63,165,7,218,192,648,279,541,180,101
82484,1066,567,102,154,1377,722,65.5,1233,223.5,23.5,158.5,43,69.5,245.5,383.5,432.5,1025.5,191,89
82592,577.5,442,183,206.5,709,337,20,666.5,288,4.5,187.5,53.5,123,155.5,239,290,459.5,62,14.5
82619,713,518.5,222,132.5,722,501,17.5,1730.5,310.5,49.5,174,149.5,96,300.5,522.5,563,784,220,66.5
82621,532,363,99,83.5,466,490,169,1147,156.5,16,119.5,80.5,20,212.5,256,224,643.5,125.5,24.5
82659,844,695,258,312,779.5,377,45.5,958,281.5,9.5,79.5,54,156,89.5,292.5,389.5,476,224,44.5
82674,299.5,254.5,33,49,586,431,44.5,1256,137,70,107.5,17.5,46,196,308.5,217,463.5,141,91
82695,1148,756,228,169.5,471.5,291.5,10.5,700,379.5,13,507,236,31,228,116,821.5,913.5,84.5,25.5
82717,718,654.5,314,319.5,526,352,18.5,1205,436.5,36,512,230.5,105,295.5,400,628.5,868.5,92,25.5
82756,1937.5,1448,340,380.5,982,551.5,12,1200,485.5,3,169.5,424,54,224,375.5,902,1267.5,214,31
82773,423,488.5,160.5,275.5,1152.5,273,4,1190.5,255,34.5,78,20,301,211,918,239,395.5,92.5,64.5
82837,1466.5,1336,740,644,1146.5,547.5,30.5,1669,697.5,11,226,390.5,184.5,296,565,835,1028,237,43
82871,980.5,757.5,195.5,303.5,886,385.5,13.5,771,312,13,221.5,33.5,151.5,158.5,341,449.5,702.5,163,99
82921,306,208.5,64.5,69,658,445.5,106.5,1506,143.5,69.5,263,19,87,272,480,219,721.5,47,30
82966,1622,1111.5,180,275,2301.5,1136,107,3179.5,468.5,163,446,40,295.5,493,1159,705,1554,384.5,268
83060,654,335.5,21.5,44,273.5,485.5,8.5,1161,92,7,33.5,141.5,9.5,236,241,336,830.5,132.5,22.5
83177,650,494,134,255,786,271,0,682,244,10,190,8,94,90,334,297,540,41,43
83233,486.5,405,147.5,126,758,337.5,83.5,1377.5,292,44,140,38,100,233,575.5,317.5,467,175.5,55
83253,870,627,141.5,193.5,974.5,482,20.5,1053,330,20,325.5,35,103.5,277,365.5,517.5,892.5,134.5,56
83322,774,381,6.5,27,498,474.5,13.5,1257,137.5,10.5,391.5,96,9.5,345.5,328.5,909.5,1120.5,51,87.5
83362,719,665.5,167.5,182.5,1015,405.5,46,848.5,370,7.5,357.5,57,46.5,234.5,298,584.5,719,75.5,39
83379,309,369,182,151,689,203.5,49,1030,248,20,54,92,62.5,117,475,266.5,255.5,51,11.5
83492,672,589.5,179,190,761,315,10,901,293,6.5,116,226.5,66,169,410,376,483,92.5,26
83546,461,349.5,130,231,853,352,41.5,964,247.5,27.5,100,45,121,119,374.5,207.5,446,143.5,54
83586,591,473,54.5,147.5,1357.5,333,38.5,726,274,3,226,41.5,72.5,159.5,419,349.5,565.5,55,30
83598,518,517.5,100,113.5,1092.5,725,176,2692.5,222.5,165,186,10.5,144,377,745.5,279,844.5,289.5,118.5
83643,1902.5,1671.5,749,877.5,2680,1035.5,352,2499.5,821,50.5,383.5,236,458.5,382,757,1018.5,1360.5,323.5,235.5
83681,943,648,67,171,770,395,0,959,243,54,208,10,100,271,495,519,948,174,71
83702,364,287,43,59,502,279,12,1002,95,40,88,3,49,196,306,143,577,150,54
83727,854,705,201,341,1496,655,25,2029,364,79,336,8,217,342,728,425,1044,191,113
83739,581,492.5,336.5,227.5,972,543,199.5,1369,357,34,410,146.5,84.5,346.5,361,390.5,890,82.5,29
83742,505,424,110,106.5,556.5,414,50,1709.5,193,32,89,80,45,234.5,495,334.5,636,161,36
83751,806,689.5,199.5,306,1153.5,383,50,882.5,379.5,21,206.5,136.5,106.5,140,391.5,531.5,604.5,65,24.5
83759,1074,1293.5,1014,1178,1712,316,22,1059.5,906,0,435,316.5,318.5,229.5,534,696,811.5,85.5,39
83780,678,532,123,227,804,377,28,1049,244,31,260,15,88,200,503,393,730,103,36
83802,344,282,53,60,609.5,440,73,1155,147.5,84.5,73,0,46.5,241,251,199.5,476.5,159,78
83805,834,524,58,96,923,500,11,948,203,19,191,12,49,195,301,384,713,158,72
83841,1279.5,733,135,235,1413.5,841,24.5,1960.5,322,70,330.5,88,100,357,538,601.5,1313.5,239,168.5
83888,966,832,263.5,312,1810.5,847,73.5,2981.5,497,44,224.5,131.5,230.5,388.5,1215,491.5,1203.5,318.5,103
83895,1055.5,1100,440.5,484.5,2230.5,824.5,301.5,3094,812,106.5,387,161,330.5,493,1128.5,838.5,1280,243.5,138.5
83903,518.5,408.5,75.5,65.5,730,359,371.5,1249,150.5,40.5,106,120,56,213,255,356.5,518.5,137,26
83917,2025,1492.5,468.5,559.5,2295.5,1257.5,78,2612,572,140.5,353.5,231.5,245,678,952.5,842.5,1967.5,312.5,290.5
83921,559.5,367.5,83.5,72,561,377,7,894,144,9.5,109,159,26,179.5,260,377.5,638,49,17
83934,794,584.5,96,59.5,1041,391.5,29,855.5,328,12,123,152.5,72,177,423,614.5,613,39,4
83937,1068,562.5,129,129,820.5,648,48,1152,223.5,8,193.5,41.5,44,210,292,386.5,816.5,156.5,56.5
83959,1086.5,762.5,267,419,2271,635.5,34.5,1507,476,16.5,696,17.5,242.5,264,825.5,631,1060.5,114,67
83991,713.5,745.5,349,467.5,1113,351.5,26,641.5,375,8.5,132,62.5,265,136.5,359,316,510.5,106,74
84094,645,883,734.5,765,1151,190,4,442.5,520.5,0,77.5,235.5,226.5,104,312.5,397,243.5,63,44.5
84124,675.5,448.5,63,123.5,1010.5,498,12.5,1120,211,44.5,193.5,15,77.5,233,345,293.5,659,156.5,74
84145,1423.5,1102.5,257.5,483.5,1499.5,661.5,37,2089,566.5,35.5,538.5,40.5,185.5,368,750,784,1309,212.5,208.5
84171,738,688,165.5,222,1889,879,446.5,3812,388,103,139.5,151.5,164,391.5,1192.5,446.5,982,392.5,110.5
84221,813.5,637,95.5,138.5,635,286,31,436,442.5,13.5,302.5,64.5,36.5,188.5,176,519.5,627.5,32.5,18
84229,404.5,466,249,252.5,1023.5,450,58,1504.5,304.5,98.5,216,43.5,161,270.5,413.5,373.5,496.5,170.5,56.5
84252,741,518,130.5,133,651,392,11,838.5,184.5,15,120.5,57.5,106.5,136,370,357.5,553.5,102.5,40.5
84254,373.5,287,68.5,86.5,886,341,66,1216,155,40.5,75.5,15,63.5,157,578.5,203.5,413,97.5,45
84278,723,672,241,434,1011,294,0,841,339,24,164,14,222,161,623,430,596,127,74
84301,421,282,128,215,1035,303,4,596,185,8,141,2,64,82,306,219,410,37,54
84364,599.5,273.5,48,67,867.5,516.5,33.5,950,159,8,133.5,75,40.5,184.5,376,190,668.5,91,18
84382,1512.5,929.5,366,368,1219,1010.5,110.5,2114.5,438,105.5,382.5,233,161,465.5,628,771.5,1463.5,263,135.5
84430,963,619,129.5,78.5,998,771.5,287.5,2033,298,61.5,226,177.5,50,315.5,478.5,543,996,219,58
84439,682,602,157,257.5,1248,441,101.5,1389.5,359.5,37,341.5,18.5,144,222,548.5,506,692,122.5,72
84479,678,615,186.5,221,689,240,40,738,330,8,162,46,101,117,440.5,431,442.5,62.5,20.5
84495,1107.5,645,128,147.5,1020,655,17.5,1039.5,326,16.5,295,46.5,55.5,261,342.5,543,962.5,106,39
84584,464,206,34,84,505,607,53,1068.5,92,31,116,31,20,212.5,307,160,760.5,106,9
84594,702,497,70,86,2062,559.5,50,1870.5,251.5,62,313,10,71.5,253.5,743,467,779.5,189.5,185.5
84646,978.5,762,210.5,216.5,1116,375.5,25.5,1321,294,8.5,168.5,295,37.5,290.5,657.5,708.5,824,170.5,38.5
84654,627,477,89,98.5,747,462.5,107.5,1096,189.5,31.5,158.5,86,44.5,216.5,277,521.5,626.5,118,37
84658,950.5,534.5,182,174,901,575.5,17.5,901,219,15,104,221.5,24,191,304.5,358.5,766,109,30
84716,585,405,43.5,74,620.5,354,38,915,198.5,7.5,77,93.5,86,141.5,411,334.5,529.5,86,40
84741,651.5,553.5,156,180,670.5,411,8,1110,280.5,12,156,163,45.5,224.5,465.5,228.5,665,151,55.5
84757,1003,690.5,155.5,213,1442,793.5,93,2235,278.5,69.5,118.5,51,163.5,389.5,854,369,1231.5,265.5,102.5
84763,464,338,12,82,564,258,4,1103,112,15,72,4,58,119,385,230,437,243,90
84811,360.5,370,208.5,220,870.5,319.5,23.5,1221,296,27,171,46,184,212.5,594.5,199.5,443.5,65,21
84841,1667.5,1327,467.5,873.5,1779.5,504.5,20,1088,808.5,0,338.5,190.5,214.5,213,666.5,903.5,1199.5,90,23
84859,733.5,497,157.5,171.5,797.5,656.5,16.5,1271,316.5,90.5,174,59,74,383.5,447,384,877.5,116.5,41.5
84867,784,632,157,267,1503,603,41,2015,356,96,616,11,198,324,646,535,936,189,150
84879,711,677,232,393,1515,545,31,1811,296,64,171,17,237,302,654,369,744,190,74
84893,557,441.5,121,167,753,367.5,15,847,227.5,30,296.5,30,185,239,413.5,197.5,725.5,106.5,40.5
84897,488.5,473,172.5,210.5,869.5,312,25.5,1243.5,458.5,5,296.5,68,124.5,228.5,678.5,449,598.5,79,19.5
84913,824,402.5,114.5,90.5,765,712.5,91.5,1195,165.5,30,222,95.5,32.5,264,188,373.5,1007,103.5,46
84937,1440.5,763.5,74,90.5,792,757.5,25,1032.5,271.5,16.5,112.5,209.5,16,257,269,505.5,1232.5,110,47
84964,647.5,606,235,409.5,1780,424.5,84,2224.5,409,15.5,315,80.5,233.5,320,1022.5,514,882.5,66.5,15.5
84985,494.5,378.5,82.5,119.5,740.5,538,96.5,1427,211.5,143,526,19.5,82,278,433.5,319.5,715.5,118.5,109
84992,733,651.5,234.5,219.5,1148.5,408.5,28,1002.5,305.5,9,122.5,239.5,68,118.5,449.5,445.5,524,68,22.5
85028,1019.5,846.5,290.5,505,1497.5,530,70,1348,471,10.5,344.5,81.5,156.5,263,582,422.5,972,172.5,83
85070,857.5,904,587.5,588,1361.5,505,93.5,1577,577.5,71.5,261,173,278,309.5,592.5,631.5,798.5,122,59.5
85091,535,374,141.5,117.5,615.5,474,21.5,1054.5,146.5,15.5,46.5,101,44,152,324.5,242,564.5,85.5,34.5
85144,694.5,611,240.5,255.5,678.5,326,12.5,728,262.5,11.5,105,159.5,164.5,151.5,290.5,352,513.5,110.5,35
85147,277.5,252,70,57.5,464.5,406,3.5,1420.5,147.5,88.5,105.5,13,29,247.5,436.5,162.5,529.5,127,76
85166,727.5,1039.5,610,879.5,794,243.5,7.5,1160,541,31,90,199.5,263,180.5,312,404,480,240,94
85183,1267,761.5,153,223,1788,1074.5,81.5,2525.5,337,86,366.5,34,158,480.5,876.5,509.5,1487.5,269,129.5
85247,232,311,107,321,1332,203,14,1262,210,2,64,6,194,98,783,172,237,53,31
85276,483,471,120,272,859,170,4,624,188,0,71,8,125,54,390,215,287,68,89
85323,700,395,36,81,784,300,7,1055,146,6,152,0,35,133,455,257,562,186,74
85328,820,839.5,215.5,280,1779,598.5,102.5,2161,494,120.5,474,47.5,250,482,1195.5,519.5,1120,118,48
85365,978.5,988,304,533,1892.5,491,21,1964,553,20,136,75.5,295,229.5,1041,498.5,727,205.5,80
85387,214,308,127.5,140.5,639.5,296.5,126,1353,249,34.5,61,48.5,169.5,171,439.5,124.5,282,194,89.5
85425,705.5,693,510.5,328.5,1364.5,458.5,117,2463.5,505,62,317.5,198.5,92.5,391.5,744.5,581.5,843.5,125.5,37.5
85434,442,319.5,49.5,111,1130.5,562,438,2712.5,149.5,31,68.5,60,112.5,265.5,1249.5,176,748,205.5,38
85452,1198,836.5,154,361.5,1841,715.5,34.5,1381,396,23,458,50.5,148.5,257.5,536.5,520.5,1146,171.5,70
85458,788.5,855,346.5,554,1719.5,585,27,1399.5,377.5,197.5,140.5,46.5,432,366,855.5,402.5,824.5,294.5,174.5
85514,267,345.5,131.5,198.5,862,289,121,1596.5,171,13.5,19,42.5,65.5,121.5,585,159.5,278,123,17
85538,1236.5,956.5,434,401,1758.5,688,43.5,1249.5,537,60.5,474,208.5,163,361.5,459,796.5,1081.5,110.5,110
85578,525,470,92,110,829,367,46,1195,218,69,325,4,72,223,340,373,626,174,53
85599,508,296,29,39,575,419,24,1100,132,93,145,2,79,254,448,286,632,117,67
85615,245,168,23,14.5,436,337.5,72.5,1018.5,110.5,45.5,100.5,3,49.5,154,199.5,137,364.5,88.5,42
85619,524,405.5,171.5,194.5,604.5,220,19.5,545.5,305.5,17.5,642.5,116,73,225.5,207,359,672,27.5,19
85679,1714.5,1111.5,252,260,1435.5,657,20,1708.5,607,16,417,289,86.5,398.5,524.5,1001,1232,278,155
85680,230,152,37,76,1090,235,61,1256,116,30,38,4,99,150,676,63,316,93,38
85687,462.5,394,122.5,255,1004.5,313,10.5,1114,202.5,10.5,231,20.5,144.5,188,725.5,252,556,98,50.5
85689,753,620,228.5,162,1164,350.5,158.5,1725,212.5,19.5,115.5,126.5,133,214,592.5,411,588.5,364.5,83
85716,1128,819.5,245.5,337,1846,744.5,88.5,2307.5,540,73,621.5,117.5,244,444.5,1027,684.5,1365.5,134.5,73
85723,768.5,550.5,56,70,1028,520,49,1797.5,170.5,11,63.5,126.5,49,181,651.5,354.5,660.5,200.5,48.5
85836,624.5,380.5,13.5,53.5,747.5,520.5,9.5,1628.5,131,66.5,58.5,4,64,336,766.5,176,825.5,178,109.5
85855,898,633,179,376,1542,500,16,1179,335,10,384,15,110,169,549,392,778,122,76
